id,text,author,trackType,presentationMode,categories
30902a01-e052-49ef-b4c8-7b7fc0f63a99,"Sorry, Sister. You're not “normal.” You're exceptional. You're a Bombshell. If this was easy, everyone would be a successful business owner.","Amber Hurdle, The Bombshell Business Woman: How to Become a Bold, Brave, and Successful Female Entrepreneur",hope,textOverlay,Agency|Resilience|Growth
6b1059d6-ad9c-420f-abcb-12dfc1eeaeca,"Seeing the mud around a lotus is pessimism, seeing a lotus in the mud is optimism.","Amit Kalantri, Wealth of Words",hope,textOverlay,Possibility|Growth|Self-Worth
1ff783ba-f942-4404-b995-5dcb586aa844,We all wrestle with our innerself. It takes grace to find our soul.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Agency|Possibility
6b9be969-6824-4d12-9b34-8e33367df263,All great achievements are attained through mighty obstacles.,"Abhijit Naskar, We Are All Black: A Treatise on Racism",hope,textOverlay,Purpose|Growth
a3492a8f-baf5-45b5-a614-550230dcdb56,If only you knew how beautiful you are unconditionally. Don't you know it's enough if all you do is breathe?,"Brittany Burgunder, Safety in Numbers: From 56 to 221 Pounds, My Battle with Eating Disorders",hope,textOverlay,Self-Worth|Mindfulness|Connection
aeb0224f-4292-4e36-9d01-6204763cda75,"There is only one ideal in the world, which is, the light of knowledge – the light of truth.","Abhijit Naskar, Rowdy Buddha: The First Sapiens",hope,textOverlay,Mindfulness|Growth
cb5831fc-c397-4db1-a234-6f0020dcaa08,"Our objective is to transform fear into hope and courage, hatred into love and respect.","Amit Ray, Peace on the Earth  A Nuclear Weapons Free World",hope,textOverlay,Mindfulness|Possibility|Connection
a9af1755-884a-4f6a-b4d3-87f70e450e3f,You can't reach your potential by remaining in a past due season. Your breakthrough is coming. Strongholds are breaking. Get Ready!,Germany Kent,hope,textOverlay,Possibility|Growth|Agency
1587b1a8-0e09-4167-9f76-b54a5bccb040,"Creativity is a song of knowledge, imagination, and action.",Debasish Mridha,hope,textOverlay,Mindfulness|Possibility|Growth
684fde07-515f-493a-96c1-004b67698945,"We must come to see that peace is not merely a distant goal we seek, but it is a means by which we arrive at that goal. We must pursue peaceful ends through peaceful means.",Martin Luther King Jr.,hope,textOverlay,Mindfulness|Growth
db208a35-7948-4a82-b78a-b9eb35d24871,We are doing ourselves no favors when we look to the crowd to tell us where we are.,"Erin Loechner, Chasing Slow: Courage to Journey Off the Beaten Path",hope,textOverlay,Self-Worth
18556268-fc1e-4a8d-be5f-b3052a06e883,"Your task is not to find the love, but to swim and dive in the love.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
53ee5862-76d0-47df-834d-8721c85b7e6b,A gift can never be cheap or insignificant because of the heart and love it carries.,Munia Khan,hope,textOverlay,Growth|Connection|Mindfulness
f9a82511-7ea3-41b8-a319-2a5607ae08c5,Life challenges are unavoidable. We only need to develop new strategies overcome every challenge. And by faith we can graciously triumph.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Possibility|Resilience|Growth
8f28b478-5a1d-4926-924e-2fd649f0b23f,A friend is someone who accepts you no matter where you are.,Debasish Mridha,hope,textOverlay,Mindfulness|Connection|Self-Worth
ffb627b4-d1b4-43dc-80aa-fa7f8ce44348,Know something about something. Don't just present your wonderful self to the world. Constantly amass knowledge and offer it around.,Richard Holbrooke,hope,textOverlay,Mindfulness|Growth
26e8e675-5dc8-45a6-aa09-2c10719de16b,"Life is not about receiving. It is about giving, knowing that someone might learn, understand or grow that little bit from the experience",Peter Ellis,hope,textOverlay,Growth|Possibility|Connection
23349407-a0e1-45e3-a912-ec2e6fbd225a,The land of possibility is a better place to make your home than the realm of expectation will ever be,Rasheed Ogunlaru,hope,textOverlay,Possibility|Purpose|Mindfulness
832d2bd6-0021-42de-b054-5fc499ec97c6,Gold authenticity can only be tested under maximum fire. The same holds true with regard to manhood.,Moutasem Algharati,hope,textOverlay,Connection|Self-Worth|Growth
60645e7f-ff37-4dbb-bb75-c302cf14f471,The universe only exist within us. All of what is outside of us is also within us.,Avis J. Williams,hope,textOverlay,Agency|Possibility|Connection
f579c229-6e18-4f46-9393-bed0d7677e9a,"I knew my value because the world seemed to be denying it, and that just made me want to prove it even more.","A.J. Mendez Brooks, Crazy Is My Superpower:  How I Triumphed by Breaking Bones, Breaking Hearts, and Breaking the Rules",hope,textOverlay,Self-Worth|Agency|Connection
20856a66-c2e6-42ff-84c7-6b614f251a71,"Any day above ground is a good day. Before you complain about anything, be thankful for your life and the things that are still going well.",Germany Kent,hope,textOverlay,Mindfulness|Purpose|Growth
195ac2ea-1ce0-46cb-b142-552adfee385f,Praise the one who speaks ill of you. Before long he will become a friend,Radhe Maa,hope,textOverlay,Mindfulness|Growth
0ab851db-f404-498b-be72-e8bb62e66a0c,"Feeling low is normal, or sometimes, healthy. A lot of great things this world has witnessed were kickstarted by men when they felt low.",Swaraj Priyadarshi,hope,textOverlay,Self-Worth|Purpose
b6927f54-4a2f-4979-b5da-4c8c5ab3752c,"Peace made him bold; his life was in God's hands, and there it would always stay. 'The Lord is my helper; I will not fear. What can man do to me?","C.R. Hedgcock, Prisoner of the Pyrenees",hope,textOverlay,Mindfulness|Agency
0908d122-dacd-4f61-a41d-595358cbf31b,Greatness has a fragrance. Get close to it and that fragrance will arouse your potential.,Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
9135712c-489e-4183-b61d-63aaa522974b,A revolution is coming – a revolution which will be peaceful if we are wise enough,compassionate if we care enough,hope,textOverlay,Self-Worth|Agency|Mindfulness
3ccdd7ee-347a-43a5-9372-899964c2ef8a,Our imagination and hope become a reality if we have the courage to believe and take action to realize them.,Debasish Mridha,hope,textOverlay,Possibility|Agency|Growth
31ea91c5-9475-4dc1-af70-ee968e8f65f3,"There is lonely, and there is alone time. I have found that both have etched character upon my soul.",Alfa H,hope,textOverlay,Resilience|Agency
e2463b0d-71f5-4247-b1c6-87668472bae0,"Pursuit of contentment is not the pursuit of an elusive tomorrow; it is the celebration of today. In that, it is the pursuit to end all pursuits.","Majid Kazmi, The First Dancer: How to be the first among equals and attract unlimited opportunities",hope,textOverlay,Mindfulness|Possibility|Agency
dd87ffd6-cff7-4092-80bd-d79fefa92557,"Don't react to any angry actions, words and behaviours. Keep your quiet spirit, peace and calmness.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Mindfulness|Growth|Connection
8bc6d2cc-af38-4c54-b909-7b258ce2640f,The night is Ours. Rejoicing in the ethereal realms where We are kings. Blessed souls of forgotten immortality. They fear Us in every grasp.,Luis Marques,hope,textOverlay,Growth|Mindfulness|Agency
936078a2-1080-44a8-a2b4-944da7bbb924,Accepting personal responsibility for your life frees you from outside influences – increases your self-esteem – boosts confidence in your ability to decisions – and ultimately leads to achieve success in life.,Roy T. Bennett,hope,textOverlay,Self-Worth|Agency|Possibility
bc95068a-d3cf-45e6-9114-7b58dce3e9e7,"The things I do are known to the world, but why I do them is my secret alone.",Imania Margria,hope,textOverlay,Purpose|Possibility|Growth
24b21fac-2270-4d0a-9f42-062e67c6a296,Your fate is never determined when your massive imagination is.,Curtis Tyrone Jones,hope,textOverlay,Resilience|Agency|Possibility
9decffbd-4509-4230-98c5-9a79a6533be1,"Life is so short, no time to spare, so choose carefully, love intensely and live blissfully.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
06eafb34-30e4-4598-998f-506d632c60f2,"Life happened in the past. Life will happen in the future, but life is happening at this moment. Live in this moment. Seize this moment!",Debasish Mridha,hope,textOverlay,Mindfulness|Possibility
1a4458f6-1871-4393-81e6-e7b46822a40d,God’s grace gives you strength to overcome any situation.,Lailah Gifty Akita,hope,textOverlay,Resilience|Agency|Connection
1b9d5911-3a2c-460a-8408-ab5c2d542ec9,"Make yourself your role model, because people who do not have qualities depend on the qualities of others to shape their own qualities.",Michael Bassey Johnson,hope,textOverlay,Self-Worth|Connection|Purpose
de7163d4-c859-4be5-aca2-0b2697d2c12c,A determined soul and indomitable spirit are necessary for any achievement.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Agency|Resilience|Growth
ee8e12e4-f69c-4888-be12-bdb256f774b1,The key to achieving desired results and gaining freedom from unwanted feelings lies within you.,"Maddy Malhotra, How to Build Self-Esteem and Be Confident: Overcome Fears, Break Habits, Be Successful and Happy",hope,textOverlay,Resilience|Self-Worth
3073d919-51eb-43de-ab20-692e182e8309,"It doesn't matter what you think about consciousness, higher truths, or different dimensions - it's what you do and what you are that counts.",Belsebuub,hope,textOverlay,Agency|Growth|Self-Worth
a025f676-532b-404e-a307-a5a819bea3cd,"Energy does not judge, it merely creates.","Alaric Hutchinson, Living Peace",hope,textOverlay,Mindfulness|Connection|Growth
df16ccfd-838f-4449-9a3e-d7a98f691032,"When you have the grace to speak, declare sacred-utterances.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Agency
79acca4d-990a-4836-bea6-c4ebec320688,The high cost of greatness is better than the low cost of mediocrity.,Matshona Dhliwayo,hope,textOverlay,Resilience|Growth
a8a1c322-85ab-4e06-ae41-ec5d08f4bcf3,"A woman is a mother, daughter, and sister of every man; how she could be wrong?",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
e0ea2af4-bf6f-42b3-b892-555c1ba7f19e,Focus on creating value by finding and solving problems for others.,Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
f1dc9e1d-6c5c-4d3b-8946-a724a0ea1cd6,"Until you step into the unknown, you don’t know what you’re made of.",Roy T. Bennett,hope,textOverlay,Mindfulness|Agency
92719f58-8e0d-4c3f-8e11-e777bb3b928f,Being grateful does not mean that everything is necessarily good. It just means that you can accept it as a gift.,Roy T. Bennett,hope,textOverlay,Mindfulness|Possibility
799534eb-c006-443c-9b87-6ffa993f6dab,All in good time is something Cosmic Ordering does not follow.,"Stephen Richards, Cosmic Ordering: You can be successful",hope,textOverlay,Agency|Connection|Purpose
36295b45-c3a5-4e8a-bdfc-2c1e7610348e,You must persistence long enough to triumph.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Possibility|Agency
71fd8abb-614d-4d3c-96a7-e439f4e9ab3b,"YOU are a signature to be dealt with and inspire, only when you move in to your authenticity.",Angie karan,hope,textOverlay,Self-Worth
cacda07b-31dd-461d-a966-9ee731799417,Humans are at their best when alleviating the suffering of another living thing.,Eileen Anglin,hope,textOverlay,Connection|Growth|Purpose
792c5cfd-605e-4c70-ac89-5572fd1d0a57,"Each and every Indian, man or woman, child or Elder, is a spirit-warrior.",Leonard Peltier,hope,textOverlay,Self-Worth|Connection
2e5aa72f-9a57-44c2-9da5-a3581d03a36d,Practice self-compassion and experience the priceless feeling of emotional safety.,"Amy Leigh Mercree, The Compassion Revolution: 30 Days of Living from the Heart",hope,textOverlay,Connection|Purpose|Self-Worth
a1b99f0d-43fe-4962-a8d2-395d1193589e,When you use Cosmic Ordering you will move from cloud nine to cloud ten.,"Stephen Richards, Cosmic Ordering: You can be successful",hope,textOverlay,Agency|Connection|Purpose
e64af8f9-1c28-4d5f-b05a-b1cd762d737b,"Good posture is important for health reasons, as well as for your appearance, because it reflects your personal attitude.","Cindy Ann Peterson, My Style, My Way: Top Experts Reveal How to Create Yours Today",hope,textOverlay,Self-Worth|Purpose|Possibility
c888479a-9f1f-4601-a3e4-08cfa7e6c5ae,"A message from Love: Write my name in silent script upon your heart; and then… go anywhere, and be what you have written.","Heather K. O'Hara, The Path of Songs: A Gift for the Soul",hope,textOverlay,Self-Worth|Connection
7b23129a-e8ce-4545-8696-887036600b1f,The uniqueness of different colours represents the uniqueness of individuals!,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Growth|Self-Worth|Connection
cd6b3560-9d5e-47c3-bb76-42c2214f5e78,"When the world shifts its focus on heart over mind, we will finally experience a beautiful global garden for our children.","Suzy Kassem, Rise Up and Salute the Sun: The Writings of Suzy Kassem",hope,textOverlay,Connection|Mindfulness|Possibility
ef09ce4c-3662-413e-9fe5-cdf259d695cb,Your mission: May you continue to shine no matter the storms you have been through.,Karen Salmansohn,hope,textOverlay,Resilience|Agency|Purpose
dec9583e-df51-46e1-8e4c-49678f67d5fa,"The power of hope! Even a lack of ambition can, for a time, pay off as a necessary facet, as long as hope outweighs it.","Criss Jami, Killosophy",hope,textOverlay,Possibility|Agency|Purpose
fb483766-2b33-49e8-a9b9-9ac4625c722e,Growing older does not automatically mean growing kinder or wiser.,"Stephen Richards, Ask and the Universe Will Provide: A Straightforward Guide to Manifesting Your Dreams",hope,textOverlay,Possibility|Agency|Growth
9e8dad85-49fe-4136-b612-b612a8ad2c82,It is on the canvass of the darkest storms that the brightest rainbows are painted.,Matshona Dhliwayo,hope,textOverlay,Resilience|Growth
4d7be724-69de-4fc3-86b1-67804585341c,"The purpose of any healthy relationship is to find someone that will magnify your life's experiences, not tolerate it or become a spectator of it.",Shannon L. Alder,hope,textOverlay,Connection|Growth|Purpose
215a7df5-6f15-4bb6-b704-1f84d2ca1111,Your task is not to find a job but to find what makes you happy and do it with all your love.,Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
a294e9b9-571d-4e49-b803-615fff13121d,"Life makes two promises, one, it promises to be good, and two, it promises to be bad. Cherish the good and be strong during the bad.",Meena Sarine,hope,textOverlay,Resilience|Agency|Possibility
d1183331-8fa8-450c-8015-9c3c88713a8a,I am more than my measurements. The cycle of body-shaming needs to end. I’m over it… My body is MY body. I’ll call the shots.,Ashley Graham,hope,textOverlay,Self-Worth|Connection
78495339-f771-4eb1-87e7-55aee2a3c100,Suppression or Invalidation of any innate expression of who or what I am is a crime against myself.,Jean-Jacques Dalpe,hope,textOverlay,Possibility|Growth|Connection
0cf154db-ec6b-412c-bdfe-d7d62ded5465,The more we genuinely care about others the greater our own happiness & inner peace.,"Allan Lokos, Pocket Peace: Effective Practices for Enlightened Living",hope,textOverlay,Mindfulness|Connection|Purpose
0a062383-0881-49a3-a54a-44ec5481cfcd,It is enough if God approves of me and all are against me.,Lailah Gifty Akita,hope,textOverlay,Self-Worth|Connection
96cae031-6110-436f-ae53-b03c1087b3d2,"Every flower has a song in her heart, which we can never see.We only can see her external beauty.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
7816045e-d8a6-4efc-8b35-175d2c22bf00,"Life is a race, and what matters most isn't when a person crosses the finish line, but how strong they've grown along the way.","Jen Stephens, The Heart's Journey Home",hope,textOverlay,Growth|Agency|Resilience
e4f7e130-e415-4d2c-aec1-447df57ce295,"The moment you learn the lesson, the test will be over.",Henna Sohail,hope,textOverlay,Resilience|Possibility|Agency
